0.001 sec,,20.0 sec,,60.0 sec,
8935.021,66,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8939.026,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8943.004,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8947.015,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8951.027,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8955.0,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8959.016,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8963.027,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8966.999,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8971.013,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8975.027,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8979.005,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8979.527,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8986.016,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8987.027,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8991.002,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8995.014,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
8999.024,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9003.003,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9007.014,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9011.027,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9015.0,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9019.014,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9023.027,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9027.003,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9031.013,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9035.028,89,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9039.004,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9039.567,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9043.016,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9047.027,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9051.007,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9055.014,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9059.025,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9063.003,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9067.022,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9071.028,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9075.008,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9079.015,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9083.027,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9087.0,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9091.015,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9095.027,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9099.002,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9099.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9103.013,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9107.028,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9111.002,89,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9115.015,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9119.026,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9123.002,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9127.013,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9131.034,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9135.002,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9139.015,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9143.065,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9147.003,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9151.013,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9155.027,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9159.003,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9159.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9163.015,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9167.027,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9171.002,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9175.015,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9182.029,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9183.002,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9187.013,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9191.028,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9195.004,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9202.016,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9203.028,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9207.0,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9211.015,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9215.026,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9219.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9222.008,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9223.016,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9227.028,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9231.005,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9235.016,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9239.029,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9243.003,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9247.013,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9251.034,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9255.003,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9259.023,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9263.033,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9267.004,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9271.015,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9275.028,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9279.002,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9279.526,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9283.016,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9287.027,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9291.003,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9295.013,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9299.027,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9303.002,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9307.015,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9311.034,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9315.003,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9319.021,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9323.027,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9330.009,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9331.016,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9335.026,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9339.002,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9339.528,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9343.016,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9347.026,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9351.002,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9355.013,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9359.026,66,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9363.002,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9367.015,66,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9371.027,65,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9375.003,64,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9379.015,66,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9383.027,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9387.003,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9391.014,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9395.028,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9399.001,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9399.529,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9403.016,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9407.026,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9411.003,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9415.014,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9419.027,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9423.002,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9427.015,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9431.028,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9435.003,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9439.013,67,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9443.029,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9447.002,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9451.015,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9455.027,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9459.0,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9459.528,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9463.013,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9467.028,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9471.004,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9475.015,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9479.027,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9483.003,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9490.013,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9495.004,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9499.017,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9503.029,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9507.001,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9511.02,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9515.027,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9519.529,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9522.003,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9523.015,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9527.027,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9531.008,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9535.02,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9539.034,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9543.003,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9547.013,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9551.026,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9555.0,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9559.013,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9563.028,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9567.004,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9571.015,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9575.029,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9579.001,89,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9579.528,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9583.015,90,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9587.033,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9591.003,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9595.02,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9599.025,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9603.002,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9607.016,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9611.03,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9615.003,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9619.017,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9623.028,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9627.003,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9631.015,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9638.027,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9638.999,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9639.527,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9643.015,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9647.028,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9651.009,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9655.015,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9659.026,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9663.008,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9667.02,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9671.028,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9675.009,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9679.019,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9683.027,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9687.002,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9691.013,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9698.028,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9698.999,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9699.526,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9703.015,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9707.026,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9711.003,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9715.015,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9719.027,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9723.002,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9727.015,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9731.023,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9735.0,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9739.011,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9743.027,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9750.003,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9751.015,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9755.027,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9759.001,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9759.525,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9763.013,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9767.028,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9771.001,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9775.015,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9779.024,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9783.009,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9787.02,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9791.033,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9795.009,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9799.017,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9803.027,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9807.002,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9811.016,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9815.028,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9819.0,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9819.527,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9823.022,68,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9827.028,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9831.003,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9835.013,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9839.026,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9843.002,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9847.017,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9851.028,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9855.003,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9859.022,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9863.025,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9867.002,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9871.017,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9875.027,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9879.006,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9879.526,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9883.016,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9887.027,89,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9891.001,92,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9895.015,91,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9899.028,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9903.004,85,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9907.013,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9911.029,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9915.0,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9919.014,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9923.028,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9927.005,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9931.015,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9935.025,69,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9939.003,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9939.526,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9943.023,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9947.028,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9954.003,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9955.016,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9959.03,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9963.003,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9967.016,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9971.034,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9975.007,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9979.022,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9983.028,83,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9987.003,82,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9991.015,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9995.028,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9999.003,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
9999.528,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10003.015,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10007.033,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10011.002,70,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10015.013,71,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10019.028,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10023.002,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10027.015,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10031.026,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10035.003,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10039.015,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10043.028,86,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10047.003,88,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10051.015,89,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10055.028,87,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10059.004,84,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10059.53,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10063.022,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10066.052,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10070.028,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10074.041,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10078.05,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10082.028,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10086.039,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10090.058,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10094.027,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10098.046,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10102.022,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10106.034,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10110.039,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10114.013,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10118.027,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10119.529,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10125.046,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10126.015,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10130.027,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10134.038,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10138.053,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10142.028,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10146.04,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10150.015,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10154.028,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10158.04,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10162.015,81,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10166.026,80,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10170.046,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10174.015,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10178.026,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10179.535,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10182.04,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10186.017,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10193.035,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10194.041,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10198.017,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10205.026,73,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10206.04,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10210.015,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10214.027,72,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10218.038,74,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10222.017,75,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10226.028,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10230.04,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10234.016,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10238.025,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10239.527,0,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10242.04,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10249.017,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10250.028,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10254.039,76,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10258.016,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10262.026,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10266.047,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10273.015,78,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10274.028,77,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
10278.04,79,#SAKNAS,#SAKNAS,#SAKNAS,#SAKNAS
