<1h,1-3h,3-6h,>6h
0.15,5.17,0.9,28.46
0.15,4.73,11.74,16.75
0.15,1.65,4.36,5.84
0.15,0.33,3.39,12.74
0.15,4.13,6.87,5.23
0.15,2.05,3.85,1.48
0.15,2.95,7.11,412.61
0.15,0.68,3.66,1.75
6.29,1.45,18.66,117.16
1.02,0.74,14.68,0.08
0.15,0.88,3.74,8.02
0.15,5.1,0.29,1.92
0.7,6.71,15.61,0.48
0.15,2.24,5.94,18.4
0.15,3.35,1.16,9.79
0.15,1.55,16.63,101.93
0.52,1.16,1.51,99.35
1.05,0.16,0.63,170.81
0.15,1.48,2.05,18.43
0.24,6.77,4.68,4.52
0.12,2.57,3.12,34.27
3.18,1.42,14.26,417.2
0.15,0.72,7.72,17.59
0.15,0.11,7.8,0.94
0.15,2.06,0.33,16.63
0.15,2.05,9.7,3.56
0.15,1.21,2.9,20.32
0.15,0.68,1.18,8.45
0.15,0.58,1.69,9.65
0.15,1.11,14.49,72.32
0.15,2.99,3.98,40.33
0.21,3.01,0.1,11.98
0.15,0.63,6.85,60.36
0.38,2.14,2.48,0.75
0.15,7.68,6.89,34.03
0.15,0.38,7.08,35.44
3.18,4.59,10.84,5.22
0.65,4.66,0.94,0.38
0.15,3.73,3.48,17.06
0.15,5.74,0.56,418.55
0.15,2.69,0.19,59.38
0.33,12.32,2.31,21.33
0.15,11.68,3.2,5.67
0.15,2.17,0.44,2.46
0.15,6.04,0.77,9.21
0.15,2.65,4.83,0.19
0.15,7.48,0.54,2.92
0.15,1.49,2.88,7.01
0.15,6.1,1.57,42.56
0.15,0.05,0.48,0.75
0.15,2.08,3.68,0.52
0.15,2.91,0.69,16.85
0.15,1.52,4.38,174.18
3.18,1.05,1.39,1.41
0.15,1.2,1.84,23.7
1.93,0.42,2.6,1.58
0.87,1.27,0.17,412.96
0.85,1.47,2.38,81.65
0.15,1.85,1.03,18.06
0.15,4.13,3.17,18.19
0.15,1.46,1.41,2.13
0.0,1.05,0.78,8.75
0.15,2.89,1.52,2.55
0.15,0.95,1.37,2.51
5.05,2.04,2.46,15.45
0.15,0.07,5.5,2.44
0.15,2.44,2.02,3.28
6.37,1.15,6.36,3.49
5.97,0.35,16.87,4.78
0.15,0.36,7.27,7.08
0.34,1.94,2.71,14.66
0.15,0.35,7.71,9.01
0.15,3.03,21.29,5.36
0.15,4.88,4.33,22.01
0.15,1.12,6.56,7.38
0.15,1.0,0.97,17.59
2.65,0.12,28.28,3.55
0.15,2.29,12.41,7.33
3.19,0.29,4.39,4.98
0.15,2.28,2.86,5.09
0.54,4.1,2.82,5.33
0.85,0.28,13.39,7.58
0.15,2.47,6.53,24.57
0.15,0.93,3.48,64.85
0.15,1.8,15.44,27.85
0.15,0.66,7.19,32.02
1.77,2.33,7.73,10.18
0.15,0.21,9.83,37.72
0.72,0.4,13.07,10.22
0.15,2.29,8.93,43.3
0.15,0.83,2.75,6.83
0.76,1.36,5.21,13.16
1.67,2.39,11.26,13.01
0.41,1.18,15.53,30.31
0.15,2.81,1.74,10.28
0.15,2.74,9.48,11.73
0.15,0.38,2.52,414.23
1.91,3.04,7.38,51.79
0.15,1.07,13.7,6.09
1.1,2.24,0.18,35.04
0.15,4.44,1.5,21.77
0.15,5.33,8.06,9.39
1.03,2.39,2.83,37.14
0.15,0.95,10.89,3.69
0.15,3.35,6.9,13.53
0.15,1.83,0.77,7.35
0.15,0.91,11.16,12.08
0.15,2.81,10.1,0.94
0.15,2.72,8.98,5.07
0.15,1.31,5.8,7.77
0.96,5.47,4.5,5.15
0.15,5.58,7.4,411.88
0.15,14.76,5.12,28.83
0.5,1.3,3.76,13.6
0.34,10.19,9.48,7.37
0.02,5.05,4.4,30.73
0.15,0.51,1.51,16.25
0.15,6.79,9.24,18.14
0.15,3.28,8.73,9.1
0.15,1.56,1.24,408.89
0.15,5.45,1.77,2.47
0.15,12.33,10.41,26.91
0.15,8.96,6.71,5.5
0.04,4.46,5.62,14.28
0.15,2.44,9.94,7.45
3.18,12.89,3.92,7.53
0.15,15.66,1.11,17.85
0.15,0.3,6.86,2.69
0.91,0.58,24.34,15.97
0.15,6.54,1.67,4.3
0.15,4.94,10.09,4.06
0.15,6.89,4.23,94.76
1.98,2.22,6.49,4.31
0.44,4.48,7.02,28.55
0.23,6.99,6.04,1.77
3.18,8.46,1.7,5.31
1.29,8.67,9.68,5.16
0.15,7.48,14.66,26.59
1.31,8.84,4.26,26.48
0.34,3.43,5.14,9.35
0.03,2.0,2.85,2.17
0.33,5.47,3.82,11.59
0.7,17.93,0.44,32.99
0.16,2.54,9.0,17.11
0.09,11.01,0.74,19.67
0.16,6.2,2.64,156.48
0.16,5.3,10.68,4.3
1.95,0.52,8.58,5.88
0.16,0.23,6.36,1.32
0.16,6.37,3.19,3.42
0.5,0.24,4.66,0.92
0.41,0.17,12.05,0.34
1.87,3.23,15.51,11.65
0.16,3.18,4.87,10.45
1.52,2.97,7.93,8.25
0.31,1.91,9.68,8.88
0.11,2.04,7.55,2.2
3.18,2.93,0.64,7.51
0.16,7.59,1.58,1.92
0.16,3.2,0.36,21.53
0.16,0.92,4.87,17.28
2.44,1.45,2.19,10.84
2.57,1.67,23.32,7.85
2.86,0.01,4.81,4.3
2.05,2.39,6.42,407.75
0.16,1.86,15.78,5.87
0.2,0.59,3.26,6.88
0.22,2.05,5.66,2.66
1.14,7.57,9.43,1.17
1.72,4.56,7.44,404.81
0.16,4.37,11.43,2.17
0.16,2.71,8.81,1.38
1.5,0.55,4.48,31.33
0.16,8.27,6.34,6.51
0.16,0.17,1.62,0.17
0.16,9.31,1.38,1.19
0.16,1.55,2.44,2.54
0.72,3.01,4.6,1.78
0.22,1.14,3.4,3.83
0.18,4.73,6.99,3.38
0.15,0.9,8.1,2.75
0.15,0.13,8.75,10.48
1.07,2.67,2.96,74.18
0.15,0.39,4.47,7.39
0.15,2.72,16.29,4.45
3.18,9.78,12.23,11.24
1.44,1.15,0.63,7.41
0.15,1.83,0.13,7.62
1.11,1.08,27.24,6.08
0.28,2.55,16.29,9.14
0.15,0.69,3.38,19.48
0.15,0.21,5.35,5.52
0.15,0.23,7.18,4.18
1.11,7.26,7.37,9.43
0.08,2.85,6.2,1.14
1.62,2.0,11.88,1.32
0.69,7.43,2.33,14.17
0.15,3.4,5.07,12.89
0.85,3.02,28.49,3.48
0.15,0.62,7.01,4.65
0.15,5.27,3.7,5.24
0.15,5.11,18.18,20.65
0.15,0.6,9.78,9.03
0.15,6.58,15.43,62.52
0.15,1.86,13.98,5.49
0.15,3.52,3.41,1.99
0.21,0.57,6.04,31.32
0.15,2.39,7.21,15.7
1.57,8.07,15.25,23.55
0.15,1.2,20.84,8.2
0.45,2.82,5.21,23.33
2.45,1.39,0.39,6.45
1.9,1.69,2.13,10.94
0.15,1.58,17.32,11.34
0.15,2.77,4.61,2.19
6.22,0.86,3.99,5.87
0.15,0.53,6.52,4.69
3.88,1.25,5.09,2.87
0.15,2.89,9.8,5.42
4.84,0.85,4.79,4.94
3.18,4.23,23.22,3.29
0.15,4.62,1.58,22.91
0.15,4.84,8.72,5.56
0.15,0.5,26.44,12.61
1.69,1.66,7.88,3.54
0.15,1.13,21.45,0.91
0.15,2.77,8.41,1.33
3.49,2.06,39.01,7.83
2.98,3.16,29.77,406.05
1.44,6.85,3.57,4.22
1.76,0.18,38.51,9.39
3.9,2.14,1.02,7.74
0.23,4.69,12.01,0.11
6.41,1.9,1.39,8.08
0.15,7.51,2.96,8.52
0.15,0.63,14.07,10.79
0.15,2.89,36.04,0.98
0.15,1.03,10.33,402.39
0.15,0.57,9.52,28.22
0.15,4.76,14.14,28.42
0.15,2.75,4.08,12.94
4.29,0.68,6.97,8.73
0.15,0.23,0.93,134.62
2.78,1.68,8.36,12.04
3.22,2.8,5.01,2.63
2.56,0.88,1.86,1.32
0.42,1.03,6.02,4.21
0.53,3.27,8.08,6.72
0.15,1.86,23.18,20.49
2.27,0.67,11.57,13.32
2.34,0.38,7.25,397.98
1.83,2.49,12.33,0.98
0.15,1.14,0.63,93.09
0.15,0.25,1.0,21.97
0.15,3.67,12.29,0.64
0.15,3.31,15.94,5.29
1.23,1.97,3.92,30.79
0.15,0.19,1.46,7.07
3.18,0.62,9.25,7.94
0.4,9.8,15.86,397.11
0.15,4.66,0.23,122.81
0.15,0.67,5.23,4.66
0.15,0.59,9.05,2.82
0.15,5.6,12.49,16.2
0.15,2.5,2.37,0.69
3.66,1.96,2.76,1.72
3.18,2.35,10.81,1.75
2.84,4.51,7.38,119.72
2.74,4.22,11.31,1.81
3.18,1.29,0.32,7.34
0.15,1.07,12.03,34.41
2.14,3.65,3.25,21.47
0.15,1.54,6.67,14.25
0.15,3.47,1.26,19.21
0.15,1.58,8.33,0.5
1.14,2.42,8.92,12.9
0.15,1.64,0.06,16.0
0.15,5.09,9.95,20.3
3.18,0.52,10.66,6.11
0.42,0.53,3.74,80.95
0.15,3.4,4.61,395.95
0.98,3.63,11.45,122.44
0.32,1.3,5.47,20.13
1.54,0.51,15.04,13.19
0.51,2.22,3.74,9.68
0.01,3.37,3.15,10.66
0.42,0.3,9.01,20.79
0.15,0.31,0.26,38.44
0.47,0.43,13.12,7.02
0.15,1.76,14.45,92.79
0.15,2.11,4.86,18.99
0.77,1.66,9.67,7.9
0.15,1.54,4.06,9.68
0.15,0.48,15.49,16.95
0.5,2.37,8.26,4.04
0.15,1.87,1.27,13.2
0.48,1.87,2.56,7.77
0.15,1.44,7.04,19.18
0.15,0.86,5.99,10.66
1.23,0.46,2.84,4.14
0.15,0.11,2.62,8.24
0.64,2.38,2.79,18.42
0.15,0.93,3.68,72.1
0.64,0.52,12.53,12.66
0.15,6.7,4.21,1.81
0.81,4.03,5.3,1.78
0.06,3.09,9.89,19.52
0.15,1.76,9.21,16.29
0.12,7.27,13.71,13.58
0.15,2.95,20.01,5.62
0.15,0.51,1.78,24.25
0.15,3.68,12.92,398.77
0.15,7.33,1.99,10.03
0.15,2.51,1.01,13.01
5.16,2.96,4.38,28.25
1.43,4.13,3.87,6.39
0.15,0.75,0.63,7.66
0.09,5.21,1.65,35.1
0.15,0.16,7.65,20.24
0.15,0.02,8.43,0.8
5.51,4.52,13.25,4.23
0.93,2.63,5.59,29.14
3.43,3.84,9.11,84.17
0.15,2.98,1.36,4.84
0.15,1.23,3.07,25.43
0.15,0.09,10.07,7.07
0.15,2.43,0.68,18.53
0.46,3.21,8.04,20.45
0.01,2.41,5.49,19.76
0.15,3.5,0.15,66.53
0.15,2.87,8.9,13.4
0.15,0.19,7.91,6.36
0.15,0.69,1.96,44.11
0.96,2.97,0.02,13.45
0.7,1.17,2.48,399.98
0.15,1.01,2.54,7.02
2.22,1.78,4.81,18.15
0.15,0.76,11.81,32.59
2.28,1.76,7.3,9.01
2.24,2.47,4.21,25.08
1.68,2.14,8.91,36.88
1.09,0.99,6.51,2.18
0.39,6.45,0.78,23.21
2.82,3.69,4.44,18.75
1.49,5.59,1.35,62.72
1.54,0.19,2.16,1.37
2.37,2.88,12.34,14.84
1.17,1.26,10.26,21.31
1.45,0.04,10.91,131.7
0.15,0.1,4.91,1.72
0.15,3.49,6.57,0.57
0.15,6.94,0.03,13.52
0.15,1.23,4.94,21.0
0.15,2.02,18.5,20.36
4.43,5.05,5.81,10.32
0.15,5.85,4.32,5.79
0.15,0.9,2.8,1.97
1.06,1.44,7.84,0.33
0.15,1.89,1.39,14.52
0.41,3.25,4.42,13.3
0.15,7.51,1.28,1.86
0.15,2.84,6.13,34.85
1.74,1.57,4.53,0.88
0.15,9.63,19.74,3.7
0.15,0.66,2.81,13.32
3.18,1.54,9.67,25.93
0.97,2.98,20.89,8.19
1.09,0.9,21.12,13.72
0.15,5.37,6.69,10.17
0.15,0.24,5.08,25.19
0.15,0.8,2.72,21.44
0.15,15.59,9.7,74.58
0.15,12.13,10.07,5.07
3.18,3.09,19.12,11.91
0.68,3.17,0.27,5.76
0.19,4.5,20.59,8.78
0.15,16.05,5.17,14.02
2.9,7.6,5.23,14.51
0.15,8.21,2.93,8.81
0.15,10.85,0.67,0.67
0.15,8.4,5.43,15.58
0.15,5.45,6.62,1.41
0.0,1.19,0.29,7.38
0.15,0.49,2.33,12.07
0.93,0.39,4.14,130.88
0.15,0.07,1.21,6.73
1.06,8.29,14.47,3.74
0.16,16.87,12.96,19.17
0.16,9.73,34.66,1.69
0.16,12.92,44.42,16.02
0.2,2.59,4.56,26.52
1.01,12.48,37.08,12.74
1.1,9.02,27.17,1.77
0.98,4.68,25.24,29.94
0.16,5.6,5.75,12.78
0.15,4.19,25.26,22.33
0.15,2.32,2.63,394.5
1.06,0.95,9.54,7.09
1.46,6.2,29.19,5.87
0.57,0.27,14.35,13.02
1.27,10.26,6.92,12.61
0.15,0.5,19.1,36.14
0.98,2.95,13.88,21.88
0.15,3.83,21.44,7.56
0.12,3.67,12.97,22.08
0.15,7.16,17.36,5.81
0.28,15.28,20.8,11.78
0.15,3.02,0.67,5.43
0.15,1.87,2.08,0.5
0.84,0.53,11.45,0.53
0.15,0.99,16.94,111.19
0.15,7.53,6.73,1.03
0.67,0.93,8.21,1.2
0.15,5.26,1.4,11.89
0.56,5.8,2.27,13.36
0.41,0.84,5.15,6.66
0.96,3.29,8.74,4.25
0.15,3.08,6.93,36.95
0.15,1.05,1.97,3.25
0.15,1.68,7.77,16.44
0.15,0.78,8.61,386.91
2.42,1.11,1.57,17.1
0.15,0.72,11.58,12.21
0.15,2.69,0.33,19.79
3.18,3.27,4.62,102.24
0.15,1.97,5.0,33.97
0.15,0.51,14.82,47.3
0.49,3.02,1.41,27.29
0.15,3.81,5.01,21.0
0.15,2.29,18.08,21.01
1.05,1.37,7.05,33.9
2.35,2.43,7.28,8.51
0.15,5.48,7.65,11.87
0.15,3.15,2.56,14.55
0.15,1.69,3.68,1.94
0.15,2.89,22.92,30.01
1.57,0.31,2.67,29.47
0.15,0.44,0.91,6.71
0.15,3.41,7.35,20.62
0.15,0.24,5.86,85.66
0.91,1.06,11.23,31.7
0.75,0.24,5.85,10.09
0.12,2.01,6.1,113.16
0.23,2.4,2.07,18.04
0.15,1.26,1.13,15.56
1.43,1.89,1.03,16.95
2.01,4.03,11.36,1.04
0.16,2.6,1.24,8.83
0.16,2.75,11.66,15.93
0.16,2.43,7.33,8.21
0.8,4.09,4.53,3.18
0.16,0.78,2.98,0.13
3.18,4.1,0.31,5.36
3.18,0.69,2.2,80.69
2.0,1.94,4.43,1.88
0.09,0.65,2.83,76.86
3.18,2.62,1.47,16.58
2.56,0.46,20.42,29.27
0.07,1.11,4.15,15.64
0.54,1.08,6.97,10.24
0.16,0.44,11.87,10.3
2.5,1.54,0.62,31.51
0.16,3.27,6.8,5.37
0.16,5.79,3.9,6.1
1.82,9.6,11.04,21.04
2.37,6.73,9.42,21.04
0.72,4.31,7.45,17.99
1.94,17.65,3.96,7.31
0.76,11.36,1.01,5.52
0.64,5.38,9.32,0.12
0.16,6.78,0.38,4.93
0.62,21.6,0.01,0.03
0.16,18.82,8.88,16.06
0.16,18.88,28.68,22.67
0.16,20.33,6.95,6.05
0.16,0.63,5.57,6.88
0.16,9.72,13.21,6.05
1.18,4.96,6.48,20.64
0.11,11.11,10.18,10.63
1.11,8.92,12.89,3.07
3.18,4.15,5.97,20.8
3.18,12.56,13.44,3.3
0.16,0.13,4.73,5.34
1.37,1.18,16.0,16.43
1.29,10.58,28.78,2.58
0.85,1.94,20.26,52.55
2.06,0.62,0.16,2.23
3.18,1.6,2.71,7.44
1.41,2.63,1.56,0.26
2.06,4.36,7.18,0.08
0.16,0.75,18.49,4.65
1.6,2.81,4.63,31.72
0.54,0.63,6.15,10.53
0.16,0.53,10.72,3.15
0.16,6.58,13.43,10.18
0.1,0.42,10.26,11.79
0.16,0.2,11.97,17.58
3.18,6.66,12.23,15.81
0.16,2.74,2.46,6.36
0.06,3.05,5.73,10.99
0.16,3.31,0.13,10.25
0.16,2.23,14.83,21.03
0.86,3.92,13.47,7.41
1.11,3.01,2.15,7.44
0.16,1.34,3.2,5.46
0.16,1.81,13.05,2.95
0.37,3.06,8.17,0.17
0.16,7.44,5.45,10.0
0.16,2.62,6.31,0.74
0.16,1.92,13.92,129.07
0.16,0.46,8.02,1.08
0.16,1.05,5.98,0.74
0.68,2.43,1.93,3.23
3.17,3.55,21.81,0.19
2.2,0.33,8.84,14.58
0.16,0.82,15.39,116.43
2.43,0.08,7.78,5.78
0.16,2.55,1.93,7.27
1.02,0.08,2.94,2.39
1.14,2.52,16.23,0.23
0.08,0.52,10.93,8.93
1.68,0.07,18.85,9.14
0.84,0.19,5.0,0.29
0.16,2.24,13.67,9.72
0.89,2.17,7.58,105.35
0.16,2.39,0.57,34.74
0.16,1.47,17.87,1.09
0.16,4.11,7.03,99.13
2.26,3.05,4.43,3.78
0.16,1.32,9.94,12.85
0.16,1.86,8.88,1.16
0.16,6.28,7.92,12.68
0.16,2.17,7.87,16.34
0.11,8.04,7.06,17.08
0.16,8.06,20.36,20.8
0.16,4.34,2.58,3.68
3.18,5.78,3.29,383.38
3.17,3.93,4.9,16.92
0.16,6.69,6.12,9.28
1.66,1.82,4.63,108.13
0.16,1.47,5.05,10.04
0.04,2.25,7.32,14.97
0.16,0.3,3.55,26.92
0.16,1.43,15.45,3.78
0.07,1.22,9.15,12.83
0.16,0.13,6.65,24.62
0.16,3.37,5.94,17.48
1.21,3.17,17.68,16.93
0.16,3.61,8.21,28.68
1.42,2.94,15.62,1.03
0.69,3.54,1.56,17.15
0.16,2.61,0.11,14.79
1.43,16.93,3.99,1.13
0.2,8.71,2.22,4.77
0.89,3.24,18.48,18.51
1.02,7.39,4.62,5.34
0.16,0.29,3.77,13.84
0.16,2.87,8.28,4.36
3.63,3.29,6.99,28.85
0.16,0.75,5.57,5.46
0.16,0.88,6.45,4.79
3.18,1.95,0.9,1.11
3.59,2.2,2.22,6.06
0.38,1.93,1.05,6.49
0.16,0.43,4.19,3.65
0.23,0.64,5.82,19.71
0.04,4.88,4.21,5.21
0.16,4.47,2.59,6.12
0.16,0.95,2.13,87.82
1.24,0.39,0.94,7.52
0.16,10.39,2.36,17.71
0.16,1.91,5.89,19.7
0.16,1.82,4.19,8.79
0.16,0.43,1.29,12.53
1.3,0.14,1.4,3.84
0.16,2.41,5.27,10.02
0.45,3.19,0.58,4.67
0.16,3.97,1.63,104.82
0.15,1.26,0.94,69.06
0.15,1.42,3.24,0.55
0.15,2.47,19.93,67.74
0.15,4.6,14.59,8.3
0.15,2.15,6.79,17.03
1.36,0.79,8.93,9.23
0.09,0.88,16.81,0.42
0.16,5.64,9.81,13.5
0.16,2.95,8.98,10.11
0.15,3.27,2.31,5.92
0.15,3.59,6.04,18.04
0.15,9.12,9.09,2.63
1.55,1.52,1.45,9.58
0.02,0.45,0.69,35.09
0.1,2.6,11.31,1.43
0.16,2.84,9.76,23.0
0.16,4.31,13.17,20.62
0.16,0.64,1.45,1.45
0.7,0.43,5.69,15.22
0.16,6.17,7.02,107.66
2.42,2.17,8.84,61.86
2.0,1.26,5.57,20.7
1.17,1.09,4.28,9.38
0.37,0.75,2.69,7.35
1.64,0.42,2.2,8.98
0.58,1.46,2.97,1.45
0.33,2.32,3.11,10.33
0.16,3.12,2.2,20.25
0.14,1.95,2.64,6.13
0.16,0.47,1.35,11.48
0.17,7.94,11.03,1.27
1.71,0.13,0.16,6.22
0.17,0.59,10.03,11.54
0.17,0.88,18.34,3.91
3.16,2.92,3.06,1.8
3.16,0.44,10.7,11.06
0.81,0.06,8.24,2.49
0.17,0.03,5.64,1.01
1.43,1.08,7.19,5.28
0.17,0.57,1.08,7.52
0.17,0.22,4.5,12.6
0.17,0.63,7.33,23.27
3.59,4.3,8.52,60.8
1.11,4.87,6.89,7.87
0.17,3.99,17.8,10.41
1.07,5.58,1.08,22.04
1.96,6.64,5.64,22.59
1.6,0.08,5.73,8.86
0.17,1.41,1.0,6.02
0.17,1.35,7.92,35.29
11.39,2.69,1.41,17.48
0.17,0.04,1.51,113.36
5.62,1.42,0.25,6.63
0.17,0.19,4.0,17.33
0.09,0.29,0.94,7.5
0.17,2.95,7.63,0.02
0.16,5.27,4.09,4.32
0.17,1.94,0.26,6.63
0.16,0.8,4.17,12.0
6.45,3.61,3.97,20.04
0.17,0.42,9.16,14.88
0.17,1.08,6.9,16.73
3.67,4.09,11.07,13.65
0.44,2.28,8.69,9.42
1.22,3.17,0.23,15.0
3.73,0.85,5.56,2.34
0.17,3.11,1.93,4.93
3.86,3.6,2.35,17.08
0.17,1.04,1.3,15.29
1.15,3.74,1.33,8.62
0.12,6.16,3.56,5.2
0.17,0.48,3.4,7.34
3.0,0.11,6.3,22.7
4.03,8.2,2.73,2.27
0.17,1.83,3.24,65.24
3.17,2.05,1.7,3.31
0.17,0.31,1.74,8.89
0.17,4.19,4.0,389.36
3.25,3.03,2.4,55.07
0.17,1.0,0.25,4.94
0.17,4.88,1.3,3.84
0.66,0.25,2.12,2.11
0.37,3.08,2.73,21.57
0.17,3.93,6.37,5.07
0.17,5.31,1.59,12.52
0.17,2.77,0.31,5.04
0.17,3.87,9.88,3.94
0.9,3.98,13.76,11.79
3.81,3.04,1.91,6.67
0.33,0.5,12.86,8.74
1.39,1.62,5.54,1.25
0.17,2.24,3.71,6.65
1.72,4.59,8.55,10.46
0.17,0.68,0.69,5.67
0.17,1.9,3.33,9.74
0.17,1.64,1.32,3.92
5.99,7.35,3.69,9.87
0.17,2.3,0.31,3.69
0.17,5.63,14.04,16.75
0.17,1.84,7.46,12.44
3.16,0.11,0.57,4.97
0.17,3.65,5.15,1.78
0.17,0.91,10.76,2.06
3.34,3.42,1.85,6.44
0.17,4.45,2.21,4.2
2.34,3.78,1.8,3.07
0.65,0.01,1.15,10.72
0.17,1.8,5.2,0.47
0.17,0.19,5.38,11.58
0.59,5.86,0.53,2.46
0.17,2.91,1.37,4.59
3.07,2.68,2.24,1.37
3.1,6.5,4.62,19.01
0.17,2.8,0.12,3.61
0.17,1.37,3.33,7.15
5.21,8.75,1.81,8.95
1.98,3.74,2.97,2.83
0.17,3.83,3.25,3.69
1.85,5.01,4.79,3.64
0.17,2.0,1.28,1.32
1.15,0.37,4.04,12.68
0.56,2.35,3.51,0.81
0.04,1.03,2.47,1.76
0.17,1.29,0.68,3.05
1.24,0.57,3.58,60.61
0.17,0.79,3.23,9.75
2.15,0.42,2.97,13.91
0.17,1.37,3.34,18.46
0.0,0.5,0.34,8.72
0.17,2.95,3.7,17.33
0.77,2.82,1.44,5.28
0.17,0.53,3.8,1.66
3.09,0.03,0.98,14.95
0.17,2.77,5.44,46.05
2.26,2.74,2.3,3.68
0.78,1.47,0.86,2.36
1.07,0.61,1.01,5.98
1.32,0.16,4.28,14.21
1.24,0.97,0.09,20.84
0.06,0.84,0.56,3.17
3.17,1.02,0.03,1.75
0.17,0.43,3.8,0.35
3.16,0.13,1.85,4.42
0.17,0.34,4.67,41.88
0.17,1.57,3.93,5.33
0.17,0.5,6.11,8.53
0.17,1.05,6.17,35.4
0.17,2.92,0.5,5.4
1.28,1.63,2.69,5.69
0.87,1.35,8.56,14.2
0.17,1.1,10.11,7.89
0.17,0.83,3.25,30.08
0.18,1.41,3.76,11.29
0.18,0.49,3.69,6.28
0.18,1.5,3.94,6.72
2.39,1.98,3.27,8.22
0.18,4.49,0.3,126.76
4.48,0.17,5.39,9.38
0.18,6.77,4.88,1.3
4.35,0.73,2.97,19.1
0.18,0.75,2.64,0.6
3.56,10.28,0.64,2.54
0.18,5.14,1.23,12.27
0.18,3.74,6.0,8.16
0.18,5.23,1.38,12.64
3.16,2.71,1.31,13.75
0.18,1.25,9.57,7.07
2.09,3.01,7.03,7.83
0.17,0.36,5.81,0.13
0.29,3.86,14.93,1.59
0.17,2.56,3.21,0.91
0.17,0.73,2.6,3.9
0.3,2.23,14.17,4.83
0.5,0.4,13.76,11.07
0.51,6.91,3.44,4.27
0.17,5.32,3.81,4.36
2.52,1.75,0.65,12.89
3.16,7.25,0.61,113.7
2.03,5.59,8.9,0.33
3.16,2.35,3.03,1.16
2.33,11.72,1.59,8.26
0.17,16.67,3.2,1.99
0.17,7.27,1.88,5.48
0.77,1.85,0.56,2.4
0.17,13.29,7.81,5.48
0.17,3.45,7.98,55.26
0.17,9.53,1.47,2.53
0.17,4.58,8.04,387.51
0.17,13.22,8.83,9.18
0.17,5.34,13.7,13.42
4.25,1.46,2.69,384.2
0.17,1.77,10.69,67.67
1.91,5.23,4.63,17.56
0.17,1.07,21.49,381.72
1.03,1.49,13.43,10.05
0.17,0.53,4.1,7.48
0.17,2.53,5.59,80.44
0.17,4.72,7.42,14.2
0.85,1.51,25.81,4.48
0.17,5.32,1.05,70.06
1.6,8.12,9.36,21.09
0.3,2.93,9.99,15.14
0.17,6.08,8.65,11.07
0.17,6.71,11.99,8.72
1.1,0.27,2.23,31.33
0.89,0.21,4.83,38.35
0.17,1.04,6.47,9.24
0.17,1.68,11.1,5.83
0.17,0.31,7.23,22.69
1.23,6.27,11.69,23.46
0.17,1.81,5.12,15.91
0.17,6.57,20.32,23.81
0.28,2.45,2.28,10.84
0.17,3.18,5.56,15.52
3.16,0.18,1.39,3.1
0.17,6.68,1.23,16.55
0.17,4.15,1.26,373.33
1.0,5.58,4.52,6.03
0.94,1.33,11.27,18.8
0.55,1.0,0.98,20.95
0.81,2.98,6.33,8.56
0.17,1.98,8.55,3.51
0.97,0.29,13.13,369.18
1.2,0.33,5.83,7.61
1.76,1.23,8.7,18.28
1.59,3.77,6.18,13.86
0.18,2.48,5.31,12.61
0.18,1.16,11.57,1.21
0.18,5.75,17.33,11.61
2.07,3.1,7.26,2.87
0.18,6.57,9.47,122.79
0.18,0.47,15.94,0.85
0.18,2.12,1.71,12.71
0.18,3.0,10.22,12.46
0.18,4.54,0.7,2.03
0.61,6.33,1.77,7.64
0.18,1.03,3.35,6.06
0.18,7.24,4.23,9.63
2.22,1.19,2.84,9.63
1.2,0.13,8.77,3.52
0.18,0.6,3.02,7.82
2.2,2.96,6.78,5.62
1.3,2.15,24.32,22.7
4.87,12.51,4.79,22.84
5.79,0.94,3.74,20.42
3.15,0.53,6.74,6.58
3.15,6.69,8.33,61.84
0.18,9.06,2.56,9.3
0.18,1.18,3.39,22.81
0.18,0.83,2.57,15.03
0.46,6.49,8.88,12.68
0.18,6.99,2.7,5.81
0.18,9.1,0.99,6.08
3.15,7.14,0.53,2.68
0.18,13.77,0.67,98.61
0.18,5.95,2.69,104.49
0.18,3.69,4.1,56.68
3.15,1.21,0.41,6.55
0.18,11.23,8.59,21.79
0.18,7.4,1.9,69.72
0.23,3.8,2.64,7.73
1.21,12.83,4.78,69.77
0.02,3.52,0.11,65.45
0.3,4.04,1.68,29.19
0.18,0.24,5.75,13.51
0.92,7.05,4.75,1.23
0.18,4.61,3.57,27.21
2.7,8.07,0.58,69.13
0.31,15.61,6.55,4.59
1.86,12.55,6.04,3.38
0.18,2.91,3.11,2.34
0.18,15.35,10.9,15.76
0.18,8.66,5.92,14.0
0.18,7.8,4.75,33.23
0.38,19.73,13.46,2.22
0.18,11.26,5.81,2.13
1.57,2.39,4.61,29.79
0.34,15.35,3.04,3.25
0.18,3.1,1.14,8.92
0.18,16.49,4.23,8.66
0.45,8.82,5.21,30.45
0.18,2.22,3.62,3.41
0.18,0.35,2.44,7.06
0.18,0.78,14.41,3.76
0.18,1.48,8.83,22.5
0.46,2.08,3.4,15.62
3.16,0.6,5.55,4.28
1.17,4.7,1.03,17.89
0.36,5.59,7.1,1.75
0.22,2.27,6.1,61.63
3.16,2.47,0.81,11.54
1.16,4.99,0.16,21.73
0.53,7.04,0.29,3.06
0.77,5.79,7.98,5.42
0.18,6.01,2.9,53.53
